verse	id	confidence	placement	method	text
Lev.19.18	Lev.19.18-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Citado en Mateo 5:43, Mateo 19:19, Mateo 22:39, Marcos 12:31, Lucas 10:27, Romanos 13:9, Gálatas 5:14 y Santiago 2:8
Lev.19.23	Lev.19.23-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo como incircunciso; dos veces en este versículo
Lev.20.9	Lev.20.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O deshonra o difama; similarmente de nuevo en este versículo
Lev.20.9	Lev.20.9-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Citado en Mateo 15:4 y Marcos 7:10
Lev.20.17	Lev.20.17-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente y él ve su desnudez y ella ve su desnudez
Lev.20.18	Lev.20.18-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Literalmente descubre su desnudez; similarmente en el versículo 19
Lev.21.10	Lev.21.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O no debe descubrir su cabeza
Lev.22.4	Lev.22.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Las formas del hebreo tzaraath, traducidas tradicionalmente como lepra, se usaban para diversas enfermedades de la piel; véase Levítico 13.
Lev.22.23	Lev.22.23-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O un toro o una vaca
Lev.22.28	Lev.22.28-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O una vaca
Lev.23.5	Lev.23.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo comienza entre las dos tardes del decimocuarto
Lev.23.27	Lev.23.27-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O afligir sus almas o negarse a sí mismos; también en el versículo 32
Lev.23.42	Lev.23.42-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O tabernáculos o enramadas; dos veces en este versículo, y también en el versículo 43; véase la nota al pie para el versículo 34.
Lev.24.14	Lev.24.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente el que maldijo
Lev.24.20	Lev.24.20-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Citado en Mateo 5:38
Lev.26.11	Lev.26.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Mi tabernáculo
Lev.26.11	Lev.26.11-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	O rechazar; también en el versículo 30
Lev.26.26	Lev.26.26-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo vara
Lev.27.8	Lev.27.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O presentarse
Lev.27.28	Lev.27.28-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Las formas del hebreo cherem se refieren a la entrega de cosas o personas al SEÑOR; similarmente en el versículo 29.
Num.3.4	Num.3.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O extraño
Num.3.9	Num.3.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	La mayoría de los manuscritos del TM; algunos manuscritos del TM, SP y LXX (véase también Números 8:16) a Mí
Num.3.28	Num.3.28-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Hebreo; algunos manuscritos LXX 8.300; véase el total en el versículo 39.
Num.3.30	Num.3.30-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Elizafán es una variante de Elzafán; véase Éxodo 6:22 y Levítico 10:4.
Num.5.2	Num.5.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Las formas del hebreo tzaraath, traducidas tradicionalmente como lepra, se usaban para diversas enfermedades de la piel; véase Levítico 13.
Num.6.2	Num.6.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Nazareo significa uno separado o uno consagrado.
Num.9.3	Num.9.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo entre las dos tardes del decimocuarto; también en los versículos 5 y 11
Num.9.16	Num.9.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX, Siríaco y Vulgata; hebreo no incluye de día
Num.10.29	Num.10.29-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Reuel también era llamado Jetro; véase Éxodo 3:1.
Num.11.3	Num.11.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Tabera significa ardor.
Num.11.31	Num.11.31-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O hasta dos codos de profundidad; es decir, aproximadamente 91.4 centímetros
Num.11.32	Num.11.32-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	10 homers equivalen aproximadamente a 2,200 litros.
Num.11.34	Num.11.34-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Kibrot-hattaava significa sepulcros del antojo.
Num.12.10	Num.12.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	La palabra hebrea traducida tradicionalmente como leprosa se usaba para diversas enfermedades de la piel; véase Levítico 13.
Num.13.3	Num.13.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente según la boca
Num.13.23	Num.13.23-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Escol significa racimo; también en el versículo 24.
Num.16.3	Num.16.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Figurativamente Habéis ido demasiado lejos o Habéis usurpado demasiada autoridad; similarmente en el versículo 7
Num.16.5	Num.16.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX Dios ha visitado y conoce a los que son suyos; citado en 2 Timoteo 2:19
Num.18.10	Num.18.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Comerás en un lugar santísimo
Num.18.19	Num.18.19-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, un pacto perpetuo
Num.21.16	Num.21.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Beer significa pozo.
Num.21.23	Num.21.23-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Jahaz es una variante de Jahza; véase 1 Crónicas 6:78.
Num.22.32	Num.22.32-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O imprudente o contrario
Num.24.6	Num.24.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O como valles
Num.24.17	Num.24.17-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	SP frentes; hebreo esquinas (de la cabeza); LXX príncipes
Num.24.22	Num.24.22-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Asiria; también en el versículo 24
Num.24.24	Num.24.24-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo Quitim
Num.25.1	Num.25.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Arboleda de Acacias
Num.26.4	Num.26.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hacer un censo de los hombres se implica pero no se incluye en el hebreo; véase el versículo 2.
Num.26.12	Num.26.12-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Nemuel es otro nombre para Jemuel; véase Génesis 46:10.
Num.26.13	Num.26.13-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Zera es una variante de Zohar; véase Génesis 46:10 y Éxodo 6:15.
Num.26.17	Num.26.17-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	SP y Siríaco Arodi; véase Génesis 46:16.
Num.26.24	Num.26.24-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Jasub es una variante de Job; véase Génesis 46:13.
Num.26.30	Num.26.30-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Jezer es una variante de Abiezer; véase Josué 17:2.
Num.26.39	Num.26.39-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Algunos manuscritos del TM, SP, Vulgata y Siríaco (véase también LXX); la mayoría de los manuscritos del TM Sefufam
Num.26.40	Num.26.40-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	SP y Vulgata (véase también LXX); TM no incluye de Ard.
Num.26.61	Num.26.61-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O extraño
Num.27.12	Num.27.12-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX Sube al Monte Nebo al otro lado del Jordán
Num.29.3	Num.29.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Tres décimas partes de un efa equivalen aproximadamente a 6.6 litros (probablemente unos 3.5 kilogramos de harina); también en los versículos 9 y 14.
Num.29.4	Num.29.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	La décima parte de un efa equivale aproximadamente a 2.2 litros (probablemente unos 1.2 kilogramos de harina); también en los versículos 10 y 15.
Num.29.7	Num.29.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O afligir sus almas o negarse a sí mismos
Num.32.3	Num.32.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo; véase el versículo 38, y similarmente en SP y LXX Sibma
Num.32.17	Num.32.17-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX nos armaremos para la batalla
Num.33.3	Num.33.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O salieron con denuedo; literalmente salieron con mano alzada
Num.33.8	Num.33.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Algunos manuscritos hebreos, SP y Vulgata; véase el versículo 7; la mayoría de los manuscritos del TM Hahirot
Num.33.45	Num.33.45-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Iim es otro nombre para Ije-abarim; véase el versículo 44.
Num.33.47	Num.33.47-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O las montañas al otro lado del río; también en el versículo 48
Num.34.4	Num.34.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O la Cuesta de los Escorpiones o el Paso de los Escorpiones
Num.35.4	Num.35.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	1,000 codos equivalen aproximadamente a 457.2 metros.
Deut.2.23	Deut.2.23-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, Creta
Deut.2.34	Deut.2.34-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Las formas del hebreo cherem se refieren a la entrega de cosas o personas al SEÑOR, ya sea destruyéndolas o dándolas como ofrenda.
Deut.3.6	Deut.3.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Las formas del hebreo cherem se refieren a la entrega de cosas o personas al SEÑOR, ya sea destruyéndolas o dándolas como ofrenda.
Deut.3.14	Deut.3.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O las aldeas de Jair
Deut.4.13	Deut.4.13-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo las Diez Palabras
Deut.4.24	Deut.4.24-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Citado en Hebreos 12:29
Deut.4.48	Deut.4.48-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Sion; Siríaco Sirión
Deut.4.49	Deut.4.49-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, el Mar Muerto
Deut.5.1	Deut.5.1-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Tenga en cuenta que Deuteronomio 5:1 a Deuteronomio 26:19 puede presentarse como una sección continua de discurso ininterrumpido de Moisés. En lugar de múltiples niveles de citas anidadas, esta sección se ha separado con un doble espacio.
Deut.5.10	Deut.5.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo amor leal a millares; las formas del hebreo chesed se traducen aquí y en la mayoría de los casos en las Escrituras como amor leal; el rango de significado incluye amor, bondad, misericordia y fidelidad, así como lealtad a un pacto.
Deut.7.2	Deut.7.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Las formas del hebreo cherem se refieren a la entrega de cosas o personas al SEÑOR, ya sea destruyéndolas o dándolas como ofrenda; también dos veces en el versículo 26.
Deut.9.19	Deut.9.19-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX Y estoy muy aterrorizado; citado en Hebreos 12:21
Deut.9.22	Deut.9.22-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Tabera significa ardor; véase Números 11:3.
Deut.9.22	Deut.9.22-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Masah significa prueba; véase Éxodo 17:7.
Deut.10.4	Deut.10.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo las Diez Palabras
Deut.10.6	Deut.10.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O de los pozos de Bene-jaacán
Deut.11.14	Deut.11.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo; SP, LXX y Vulgata Él dará; también en el versículo 15
Deut.11.30	Deut.11.30-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	SP, LXX y Siríaco (véase Génesis 12:6); hebreo Encinas o Terebintos o Grandes Árboles
Deut.13.6	Deut.13.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo la esposa de tu seno
Deut.13.15	Deut.13.15-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Las formas del hebreo cherem se refieren a la entrega de cosas o personas al SEÑOR, ya sea destruyéndolas o dándolas como ofrenda; similarmente en el versículo 17.
Deut.14.4	Deut.14.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	La identificación precisa de algunas de las aves y animales en este capítulo es incierta.
Deut.14.7	Deut.14.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O el conejo o el damán
Deut.14.15	Deut.14.15-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente la hija del avestruz o la hija del búho
Deut.15.7	Deut.15.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O fortalecer o animar
Deut.15.12	Deut.15.12-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O se vende
Deut.16.1	Deut.16.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Abib era el primer mes del antiguo calendario lunar hebreo, que generalmente ocurría dentro de los meses de marzo y abril; dos veces en este versículo.
Deut.19.3	Deut.19.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Debes inspeccionar el camino
Deut.19.21	Deut.19.21-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Citado en Mateo 5:38
Deut.20.17	Deut.20.17-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Las formas del hebreo cherem se refieren a la entrega de cosas o personas al SEÑOR, ya sea destruyéndolas o dándolas como ofrenda.
Deut.21.21	Deut.21.21-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Citado en 1 Corintios 5:13
Deut.21.23	Deut.21.23-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX; hebreo cualquiera que es colgado está bajo la maldición de Dios; citado en Gálatas 3:13
Deut.22.1	Deut.22.1-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	O no debes ocultarte
Deut.22.9	Deut.22.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O será confiscado para el santuario
Deut.23.4	Deut.23.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, Mesopotamia; Aram-naharaim significa Aram de los dos ríos, probablemente la región entre el Éufrates y el Balih en el noroeste de Mesopotamia.
Deut.23.18	Deut.23.18-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo o un perro
Deut.24.8	Deut.24.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Las formas del hebreo tzaraath, traducidas tradicionalmente como lepra, se usaban para diversas enfermedades de la piel; véase Levítico 13.
Deut.27.20	Deut.27.20-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O descubrió el borde de la ropa de su padre
Deut.27.26	Deut.27.26-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX Maldito todo el que no permaneciere en todas las palabras de esta ley; citado en Gálatas 3:10
Deut.28.22	Deut.28.22-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O espada
Deut.28.54	Deut.28.54-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo la esposa de su seno
Deut.28.56	Deut.28.56-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo el marido de su seno
Deut.29.19	Deut.29.19-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O maldición
Deut.30.3	Deut.30.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O restaurar tu prosperidad
Deut.30.4	Deut.30.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O hasta el extremo de los cielos
Deut.31.1	Deut.31.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	DSS y LXX; TM Cuando Moisés salió y habló
Deut.32.10	Deut.32.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente la pupila
Deut.32.35	Deut.32.35-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX; hebreo Mía es la venganza y la retribución; citado en Romanos 12:19 y Hebreos 10:30
Deut.32.43	Deut.32.43-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Véase DSS y LXX; TM omite Regocijaos, cielos, con Él, y adórenle todos los ángeles de Dios. Citado en Hebreos 1:6
Deut.32.43	Deut.32.43-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Citado en Romanos 15:10
Deut.32.43	Deut.32.43-fn3	fallback	verse_end	no_high_confidence_immediate_alignment	DSS y LXX; TM siervos
